sampling_method,calibration_fraction,repeat,seed,n_calibration,n_test,baseline_mean_r2,calibrated_mean_r2,delta_mean_r2,baseline_mean_pcc,calibrated_mean_pcc,baseline_mean_ccc,calibrated_mean_ccc,baseline_mean_raw_mae,calibrated_mean_raw_mae,delta_mean_raw_mae
spatial_stratified,0.2,4,20260729,208,831,-0.102326097199,0.26356281981,0.365888917009,0.517723762351,0.517723762351,0.396386923084,0.459833290677,1179.62166165,952.244787422,-227.376874226
spatial_stratified,0.2,5,20260730,208,831,-0.0594839579804,0.276292901999,0.335776859979,0.52757850819,0.52757850819,0.404856404002,0.464738538457,1178.5202099,950.913356025,-227.606853871
spatial_stratified,0.2,6,20260731,208,831,-0.0862401733857,0.266130691498,0.352370864884,0.519687926106,0.519687926106,0.400244327506,0.461985531436,1175.62056035,948.466965153,-227.153595197
spatial_stratified,0.2,7,20260732,208,831,-0.0861783809079,0.274797658008,0.360976038916,0.52788624994,0.52788624994,0.404640715079,0.468261743116,1170.6471437,940.244090405,-230.403053295
spatial_stratified,0.2,8,20260733,208,831,-0.0776774430242,0.271077491056,0.34875493408,0.522935414936,0.522935414936,0.402951315006,0.464047215532,1181.00200057,951.895588833,-229.106411733
spatial_stratified,0.2,9,20260734,208,831,-0.0816755356169,0.266383654265,0.348059189882,0.519680037322,0.519680037322,0.400759211585,0.46116954747,1178.58275383,954.313509897,-224.269243935
spatial_stratified,0.2,10,20260735,208,831,-0.0915594787871,0.27183729168,0.363396770467,0.524404190707,0.524404190707,0.399427439197,0.463569454135,1175.06223893,946.354977704,-228.707261224
spatial_stratified,0.2,11,20260736,208,831,-0.0941034358885,0.264211300425,0.358314736313,0.517483938641,0.517483938641,0.396451069818,0.458531334423,1176.80394736,947.043760754,-229.760186602
spatial_stratified,0.2,12,20260737,208,831,-0.0962190486774,0.263845266315,0.360064314992,0.517157878803,0.517157878803,0.395979511485,0.458419874487,1180.33301244,952.576990434,-227.756022002
spatial_stratified,0.2,13,20260738,208,831,-0.0802473384993,0.259226680835,0.339474019335,0.515377905243,0.515377905243,0.396184527151,0.455396279338,1180.52751497,955.806032182,-224.721482789
spatial_stratified,0.2,14,20260739,208,831,-0.0955186747007,0.259112042919,0.35463071762,0.513883770678,0.513883770678,0.39501853292,0.456060690578,1175.44388367,949.936113563,-225.507770104
spatial_stratified,0.2,15,20260740,208,831,-0.0797866288921,0.266988115,0.346774743892,0.519855117973,0.519855117973,0.399094470541,0.460832934746,1176.59337872,954.004359261,-222.589019456
spatial_stratified,0.2,16,20260741,208,831,-0.0847459464077,0.267186624281,0.351932570688,0.51945501682,0.51945501682,0.398737020333,0.459496462944,1173.75241056,944.501329982,-229.251080577
spatial_stratified,0.2,17,20260742,208,831,-0.0929283123667,0.263171255482,0.356099567848,0.517291840531,0.517291840531,0.396689377496,0.458187604768,1178.27675452,948.893261351,-229.383493174
spatial_stratified,0.2,18,20260743,208,831,-0.0987765155846,0.262501746959,0.361278262543,0.515698985147,0.515698985147,0.394711194047,0.457039049941,1176.56984186,949.150125458,-227.419716401
spatial_stratified,0.2,19,20260744,208,831,-0.0953905547956,0.265069263354,0.36045981815,0.519754529718,0.519754529718,0.400326360005,0.462639216798,1176.04373922,948.540990539,-227.502748678
spatial_stratified,0.2,20,20260745,208,831,-0.0621238924177,0.270659772489,0.332783664907,0.524256469553,0.524256469553,0.405215475289,0.463684087254,1181.1109365,955.798381974,-225.312554529
spatial_stratified,0.2,21,20260746,208,831,-0.0710165859496,0.27542678162,0.346443367569,0.526858940404,0.526858940404,0.406159748472,0.468105653151,1168.47626384,943.738496481,-224.737767355
spatial_stratified,0.2,22,20260747,208,831,-0.0775776929779,0.268334272245,0.345911965223,0.521915288577,0.521915288577,0.39952367956,0.461332324403,1181.4066292,953.464509175,-227.942120024
spatial_stratified,0.2,23,20260748,208,831,-0.104375289078,0.264281525343,0.368656814421,0.520504593383,0.520504593383,0.399910107099,0.463160542607,1174.73348851,944.559217368,-230.174271141
spatial_stratified,0.2,24,20260749,208,831,-0.0890133461356,0.273409785882,0.362423132017,0.524824418463,0.524824418463,0.403552616142,0.466792813902,1174.35586692,942.197061956,-232.158804959
spatial_stratified,0.2,25,20260750,208,831,-0.099170605344,0.261499311449,0.360669916793,0.514567334653,0.514567334653,0.394505323097,0.456345087424,1180.43158697,953.011412083,-227.420174887
spatial_stratified,0.2,26,20260751,208,831,-0.074831749157,0.266604868725,0.341436617882,0.520075166944,0.520075166944,0.401014109121,0.460906688355,1181.45239874,958.207255131,-223.245143611
spatial_stratified,0.2,27,20260752,208,831,-0.080197850442,0.273173320166,0.353371170608,0.524224642175,0.524224642175,0.400505185034,0.462020768602,1171.68173235,941.203513129,-230.478219219
spatial_stratified,0.2,28,20260753,208,831,-0.0930910495664,0.26182971032,0.354920759886,0.516330575852,0.516330575852,0.395949333359,0.458374750083,1178.02254386,950.639377891,-227.383165971
spatial_stratified,0.2,29,20260754,208,831,-0.0697600266172,0.273857062828,0.343617089445,0.528197096582,0.528197096582,0.406414620436,0.467286254355,1172.41251738,949.365932011,-223.046585373
spatial_stratified,0.2,30,20260755,208,831,-0.101819998093,0.260268564864,0.362088562957,0.515196125206,0.515196125206,0.395668630891,0.458372235122,1175.8365974,945.347468311,-230.489129091
spatial_stratified,0.2,31,20260756,208,831,-0.0925673851439,0.261624845102,0.354192230246,0.513961675664,0.513961675664,0.397521167751,0.457414435421,1175.50508215,948.573641867,-226.931440287
spatial_stratified,0.2,32,20260757,208,831,-0.0791899440872,0.275847195952,0.355037140039,0.530836170892,0.530836170892,0.406681204663,0.468685015369,1176.76267857,949.68249616,-227.080182405
spatial_stratified,0.2,33,20260758,208,831,-0.0877004088978,0.271494305724,0.359194714622,0.521953892097,0.521953892097,0.399374015459,0.462673453135,1172.15631864,942.536288343,-229.620030294
spatial_stratified,0.2,34,20260759,208,831,-0.080956411351,0.273423929074,0.354380340425,0.525227335214,0.525227335214,0.40301217982,0.465806572268,1177.37490144,946.070619768,-231.304281669
spatial_stratified,0.2,35,20260760,208,831,-0.105062050954,0.261567639224,0.366629690178,0.51570425894,0.51570425894,0.392973503612,0.456487049581,1180.03494157,947.998768245,-232.036173327
spatial_stratified,0.2,36,20260761,208,831,-0.0786783168827,0.280795003955,0.359473320838,0.531939207057,0.531939207057,0.409762404399,0.473787908135,1170.53636747,944.174907456,-226.361460016
spatial_stratified,0.2,37,20260762,208,831,-0.0855528301793,0.262568448417,0.348121278597,0.516692339045,0.516692339045,0.397008798513,0.457782486958,1181.57456972,955.636238846,-225.938330878
spatial_stratified,0.2,38,20260763,208,831,-0.0792722435909,0.269742255492,0.349014499083,0.52163321657,0.52163321657,0.40173661763,0.462773229787,1172.20877938,944.239584602,-227.969194778
spatial_stratified,0.2,39,20260764,208,831,-0.0918999787244,0.262868851241,0.354768829966,0.517480165084,0.517480165084,0.398112939219,0.459147395727,1169.73392103,943.605355492,-226.12856554
spatial_stratified,0.2,40,20260765,208,831,-0.0943518255787,0.262620780373,0.356972605951,0.51840120748,0.51840120748,0.398140207739,0.460216158816,1173.69116939,946.758802592,-226.932366798
spatial_stratified,0.2,41,20260766,208,831,-0.0656108942997,0.276321864834,0.341932759134,0.52681463282,0.52681463282,0.404042975254,0.465641979789,1178.24368953,952.99139665,-225.252292877
spatial_stratified,0.2,42,20260767,208,831,-0.098703228384,0.263186732319,0.361889960703,0.518177847916,0.518177847916,0.398020994586,0.460415182101,1178.44825084,949.950512025,-228.497738819
spatial_stratified,0.2,43,20260768,208,831,-0.10270479807,0.25937414922,0.36207894729,0.514119345218,0.514119345218,0.394087445119,0.456389645586,1180.47360005,952.891434051,-227.582166003
spatial_stratified,0.2,44,20260769,208,831,-0.097306476274,0.261593352288,0.358899828562,0.514902404137,0.514902404137,0.394320355547,0.455833410736,1181.13236916,950.180327591,-230.952041564
spatial_stratified,0.2,45,20260770,208,831,-0.0954912633571,0.264353698194,0.359844961551,0.51936899205,0.51936899205,0.398873597544,0.461017426657,1174.47787337,946.247141815,-228.230731555
spatial_stratified,0.2,46,20260771,208,831,-0.076341561068,0.268888367303,0.345229928371,0.521286463676,0.521286463676,0.401507394977,0.463007451876,1169.09186346,944.168143398,-224.923720066
spatial_stratified,0.2,47,20260772,208,831,-0.071286931621,0.270201761395,0.341488693016,0.522219620076,0.522219620076,0.40091754694,0.461541602696,1174.12189519,950.098160854,-224.023734341
spatial_stratified,0.2,48,20260773,208,831,-0.0697214495043,0.267504222616,0.337225672121,0.520475085355,0.520475085355,0.40008568848,0.460956619555,1174.04363874,950.422413038,-223.6212257
spatial_stratified,0.2,49,20260774,208,831,-0.0945529282519,0.259841867576,0.354394795828,0.513018678298,0.513018678298,0.393800557582,0.454958032896,1177.98025914,953.184602533,-224.795656611
spatial_stratified,0.2,50,20260775,208,831,-0.0842568101556,0.259477306133,0.343734116289,0.515000035007,0.515000035007,0.39652334943,0.457624613015,1185.15921246,957.376810075,-227.782402386
spatial_stratified,0.2,51,20260776,208,831,-0.0785731546371,0.268777522584,0.347350677221,0.521550741853,0.521550741853,0.399233896837,0.461047243964,1180.51689911,950.231053763,-230.285845352
spatial_stratified,0.2,52,20260777,208,831,-0.0689469469155,0.26717278295,0.336119729865,0.522816863043,0.522816863043,0.403433399224,0.463082044438,1168.53682407,946.522274156,-222.014549917
spatial_stratified,0.2,53,20260778,208,831,-0.0555791469089,0.273708323972,0.329287470881,0.530233658172,0.530233658172,0.409112740668,0.466922839233,1169.38058958,949.195244231,-220.18534535
spatial_stratified,0.2,54,20260779,208,831,-0.086824742047,0.26151253313,0.348337275177,0.515165392343,0.515165392343,0.393382587575,0.454249310381,1176.73533208,948.210168673,-228.525163404
spatial_stratified,0.2,55,20260780,208,831,-0.072703998351,0.271872380968,0.344576379319,0.524499283026,0.524499283026,0.400918582576,0.462049093189,1177.89509451,947.34908003,-230.546014478
spatial_stratified,0.2,56,20260781,208,831,-0.0739974790614,0.273847097962,0.347844577023,0.525415572832,0.525415572832,0.40506387136,0.467225098693,1179.64300728,953.027829635,-226.615177643
spatial_stratified,0.2,57,20260782,208,831,-0.0750484266416,0.269011572243,0.344059998884,0.520519857315,0.520519857315,0.400165490466,0.461752762719,1185.04706641,957.274604691,-227.77246172
spatial_stratified,0.2,58,20260783,208,831,-0.116751638832,0.254695011213,0.371446650045,0.511799281144,0.511799281144,0.39102326409,0.454461636932,1174.14446137,944.496412963,-229.648048405
spatial_stratified,0.2,59,20260784,208,831,-0.120912442723,0.258907911361,0.379820354084,0.519764154985,0.519764154985,0.40027867969,0.464568683243,1175.48235945,946.7129333,-228.769426154
spatial_stratified,0.2,60,20260785,208,831,-0.0900937449828,0.273861387078,0.36395513206,0.527085275545,0.527085275545,0.404505657378,0.469260082458,1173.90735686,948.5043385,-225.403018364
spatial_stratified,0.2,61,20260786,208,831,-0.0915505973865,0.269938912815,0.361489510202,0.522090908738,0.522090908738,0.402194884761,0.465887533126,1171.13106764,944.539828712,-226.591238926
spatial_stratified,0.2,62,20260787,208,831,-0.0623348706842,0.277990007912,0.340324878596,0.528474665913,0.528474665913,0.406341781329,0.467299059281,1174.76745787,948.797680118,-225.96977775
spatial_stratified,0.2,63,20260788,208,831,-0.101330882607,0.255898980111,0.357229862719,0.508324370188,0.508324370188,0.38910045522,0.450091313709,1177.12677344,948.918520309,-228.208253127
spatial_stratified,0.2,64,20260789,208,831,-0.0763074365532,0.276977936872,0.353285373426,0.528378867464,0.528378867464,0.404864276091,0.468488968252,1175.98588315,944.283895321,-231.701987834
spatial_stratified,0.2,65,20260790,208,831,-0.0882482361948,0.264306962352,0.352555198547,0.516740739792,0.516740739792,0.398083126943,0.460515676178,1176.56063185,950.986798357,-225.573833489
spatial_stratified,0.2,66,20260791,208,831,-0.0933510646003,0.265928728506,0.359279793106,0.521447020884,0.521447020884,0.39851751768,0.46183357806,1181.2373996,954.242440781,-226.994958822
spatial_stratified,0.2,67,20260792,208,831,-0.0799472534574,0.262353707395,0.342300960852,0.518025171257,0.518025171257,0.398285416563,0.459054409593,1171.55399853,949.233154984,-222.320843544
spatial_stratified,0.2,68,20260793,208,831,-0.086501369165,0.270216743084,0.356718112249,0.522240090877,0.522240090877,0.403436063365,0.465686767573,1171.44943999,943.458696043,-227.990743947
spatial_stratified,0.2,69,20260794,208,831,-0.0786678891168,0.272686918899,0.351354808015,0.523334144657,0.523334144657,0.400228964103,0.461505627791,1180.66636152,950.681103769,-229.985257754
spatial_stratified,0.2,70,20260795,208,831,-0.0954155541851,0.257711767182,0.353127321367,0.514152412471,0.514152412471,0.396431196283,0.457307498604,1172.31120454,945.486189211,-226.825015331
spatial_stratified,0.2,71,20260796,208,831,-0.068220587599,0.278936248589,0.347156836188,0.529228095467,0.529228095467,0.406722651774,0.469609227688,1176.5782133,950.222954757,-226.355258538
spatial_stratified,0.2,72,20260797,208,831,-0.0847635345081,0.26569789639,0.350461430898,0.518265806653,0.518265806653,0.398557713495,0.460000009359,1186.58590054,957.51541073,-229.070489811
spatial_stratified,0.2,73,20260798,208,831,-0.0856717664772,0.265335439772,0.351007206249,0.520723115219,0.520723115219,0.401739595693,0.463019517975,1172.34724209,950.688433447,-221.658808644
spatial_stratified,0.2,74,20260799,208,831,-0.0863644053513,0.268680698576,0.355045103927,0.52328314991,0.52328314991,0.401968660748,0.463463838181,1176.27635805,948.677363526,-227.598994521
spatial_stratified,0.2,75,20260800,208,831,-0.139932907026,0.244478880388,0.384411787414,0.506388824547,0.506388824547,0.385951435572,0.448630117572,1181.94298977,951.572603746,-230.370386029
spatial_stratified,0.2,76,20260801,208,831,-0.0745244843787,0.267861601523,0.342386085902,0.522266661516,0.522266661516,0.401948637168,0.462222783741,1179.52447481,955.29429625,-224.230178559
spatial_stratified,0.2,77,20260802,208,831,-0.0828574401464,0.271961262048,0.354818702194,0.524792090739,0.524792090739,0.403757819652,0.465716510712,1175.81259907,949.2631914,-226.549407673
spatial_stratified,0.2,78,20260803,208,831,-0.0795032639897,0.274427238004,0.353930501994,0.526112782247,0.526112782247,0.404864996157,0.467274009573,1174.02370917,944.520859415,-229.502849753
spatial_stratified,0.2,79,20260804,208,831,-0.0927100299779,0.258625191208,0.351335221186,0.512346606209,0.512346606209,0.392100816264,0.452661215478,1179.64428941,951.199234366,-228.445055048
spatial_stratified,0.2,80,20260805,208,831,-0.0674460043489,0.266092133445,0.333538137794,0.521398650972,0.521398650972,0.400433590227,0.459973601364,1170.28837239,947.309129066,-222.979243324
spatial_stratified,0.2,81,20260806,208,831,-0.0868796231112,0.262680531621,0.349560154732,0.515696320304,0.515696320304,0.39553809893,0.455906137442,1170.69528146,944.169822777,-226.525458679
spatial_stratified,0.2,82,20260807,208,831,-0.106601921838,0.258697212597,0.365299134435,0.514289644414,0.514289644414,0.392543533608,0.454895066464,1178.74134104,949.720335618,-229.021005417
spatial_stratified,0.2,83,20260808,208,831,-0.0926421139985,0.263751690132,0.35639380413,0.517165075762,0.517165075762,0.396963212753,0.458438991572,1178.3328323,949.014439889,-229.31839241
spatial_stratified,0.2,84,20260809,208,831,-0.0692590992099,0.275558205331,0.344817304541,0.527647273841,0.527647273841,0.406087872535,0.468304318385,1173.21573058,946.361725301,-226.854005283
spatial_stratified,0.2,85,20260810,208,831,-0.0684771085385,0.262570037073,0.331047145611,0.519260003316,0.519260003316,0.399566310616,0.457582643866,1172.41383058,951.695981381,-220.717849203
spatial_stratified,0.2,86,20260811,208,831,-0.0815220046406,0.273697109289,0.35521911393,0.5257079799,0.5257079799,0.403449704428,0.465866785904,1171.8971238,941.685042874,-230.212080923
spatial_stratified,0.2,87,20260812,208,831,-0.086054735964,0.26510337294,0.351158108904,0.519573656425,0.519573656425,0.399393391051,0.461267908067,1174.12862539,950.722388274,-223.406237116
spatial_stratified,0.2,88,20260813,208,831,-0.0820711333962,0.274700411618,0.356771545014,0.526653034725,0.526653034725,0.40558386703,0.46893357583,1173.17603059,945.674828353,-227.501202238
spatial_stratified,0.2,89,20260814,208,831,-0.0803982520495,0.261802240431,0.342200492481,0.51498509145,0.51498509145,0.396406702236,0.455601194595,1182.53008443,954.423116772,-228.10696766
