analysis_id,analysis_class,evidence_status,arm,split,patient,pathway,n,hh_count,ll_count,hl_count,lh_count,neutral_count,isolated_count,hotspot_definition,computation_status,reason
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,Oxidative_Phosphorylation,203,57,61,40,45,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,P53_Pathway,203,61,52,46,44,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,Reactive_Oxygen_Species,203,52,50,49,52,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,TNF_Signaling,203,58,58,43,44,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,Unfolded_Protein_Response,203,60,63,40,40,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,Wound_Healing,203,59,61,47,36,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,emt,203,54,48,52,49,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,hypoxia,203,40,63,53,47,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,icp,203,76,43,43,41,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,ifng,203,70,51,39,43,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,mTOR_Signaling,203,46,61,51,45,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,mhc,203,45,72,43,43,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,tgfb,203,59,57,52,35,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,tls,203,74,53,42,34,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,JFX,toxic,203,60,43,55,45,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,Angiogenesis,337,101,92,71,73,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,Apoptosis,337,116,52,81,88,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,Coagulation,337,128,72,72,65,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,Complement,337,128,85,71,53,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,DNA_Damage_Response,337,84,68,91,94,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,E2F_Targets,337,104,80,78,75,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,ECM_Organization,337,103,97,66,71,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,Fibrosis,337,105,93,78,61,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,G2M_Checkpoint,337,89,83,94,71,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,Glycolysis,337,120,71,73,73,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,IL6_JAK_STAT3,337,94,82,83,78,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,Inflammatory_Response,337,124,84,62,67,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,Interferon_Alpha,337,125,110,53,49,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,MYC_Targets,337,116,83,68,70,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,Mitotic_Spindle,337,109,75,76,77,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,Oxidative_Phosphorylation,337,123,89,66,59,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,P53_Pathway,337,96,83,80,78,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,Reactive_Oxygen_Species,337,103,77,88,69,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,TNF_Signaling,337,110,77,69,81,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,Unfolded_Protein_Response,337,98,78,84,77,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,Wound_Healing,337,93,91,72,81,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,emt,337,99,70,88,80,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,hypoxia,337,118,71,75,73,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,icp,337,143,30,86,78,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,ifng,337,146,78,51,62,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,mTOR_Signaling,337,103,83,79,72,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,mhc,337,72,158,53,54,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,tgfb,337,112,65,88,72,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,tls,337,112,99,62,64,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,LMZ12939,toxic,337,126,59,84,68,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,Angiogenesis,118,39,30,28,21,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,Apoptosis,118,26,31,33,28,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,Coagulation,118,40,34,20,24,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,Complement,118,36,30,25,27,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,DNA_Damage_Response,118,32,38,31,17,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,E2F_Targets,118,29,42,26,21,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,ECM_Organization,118,46,42,17,13,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,Fibrosis,118,49,42,14,13,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,G2M_Checkpoint,118,26,40,26,26,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,Glycolysis,118,46,33,20,19,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,IL6_JAK_STAT3,118,22,40,33,23,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,Inflammatory_Response,118,44,34,18,22,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,Interferon_Alpha,118,32,42,26,18,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,MYC_Targets,118,34,31,25,28,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,Mitotic_Spindle,118,29,41,26,22,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,Oxidative_Phosphorylation,118,36,31,27,24,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,P53_Pathway,118,36,36,25,21,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,Reactive_Oxygen_Species,118,30,36,28,24,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,TNF_Signaling,118,28,32,27,31,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,Unfolded_Protein_Response,118,28,39,22,29,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,Wound_Healing,118,40,40,20,18,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,emt,118,38,36,23,21,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,hypoxia,118,37,25,30,26,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,icp,118,36,31,25,26,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,ifng,118,36,47,20,15,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,mTOR_Signaling,118,24,32,32,30,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,mhc,118,15,60,22,21,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,tgfb,118,43,42,14,19,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,tls,118,39,21,25,33,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TGC,toxic,118,42,40,20,16,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,Angiogenesis,161,51,33,38,39,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,Apoptosis,161,49,53,33,26,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,Coagulation,161,46,42,35,38,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,Complement,161,49,45,38,29,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,DNA_Damage_Response,161,57,37,32,35,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,E2F_Targets,161,54,49,27,31,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,ECM_Organization,161,48,40,42,31,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,Fibrosis,161,50,43,35,33,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,G2M_Checkpoint,161,43,67,30,21,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,Glycolysis,161,37,47,39,38,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,IL6_JAK_STAT3,161,38,40,41,42,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,Inflammatory_Response,161,49,51,32,29,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,Interferon_Alpha,161,49,53,29,30,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,MYC_Targets,161,39,50,40,32,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,Mitotic_Spindle,161,55,60,23,23,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,Oxidative_Phosphorylation,161,43,56,32,30,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,P53_Pathway,161,43,32,36,50,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,Reactive_Oxygen_Species,161,47,44,34,36,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,TNF_Signaling,161,38,46,44,33,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,Unfolded_Protein_Response,161,35,33,46,47,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,Wound_Healing,161,46,41,40,34,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,emt,161,49,38,40,34,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,hypoxia,161,45,53,33,30,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,icp,161,62,29,37,33,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,ifng,161,47,42,32,40,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,mTOR_Signaling,161,44,43,34,40,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,mhc,161,42,55,28,36,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,tgfb,161,46,52,30,33,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,tls,161,76,22,29,34,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,XSL,toxic,161,63,30,31,37,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,Angiogenesis,114,29,31,24,29,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,Apoptosis,114,32,30,26,25,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,Coagulation,114,36,43,17,17,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,Complement,114,31,39,25,18,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,DNA_Damage_Response,114,22,47,25,19,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,E2F_Targets,114,26,35,26,26,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,ECM_Organization,114,34,35,24,20,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,Fibrosis,114,35,39,24,15,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,G2M_Checkpoint,114,36,38,22,17,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,Glycolysis,114,41,27,18,27,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,IL6_JAK_STAT3,114,41,29,19,24,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,Inflammatory_Response,114,57,29,13,14,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,Interferon_Alpha,114,25,32,26,30,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,MYC_Targets,114,36,14,30,33,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,Mitotic_Spindle,114,31,37,27,18,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,Oxidative_Phosphorylation,114,31,27,24,31,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,P53_Pathway,114,47,23,19,24,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,Reactive_Oxygen_Species,114,30,43,23,17,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,TNF_Signaling,114,46,31,14,22,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,Unfolded_Protein_Response,114,40,28,23,22,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,Wound_Healing,114,34,38,23,18,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,emt,114,28,34,25,26,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,hypoxia,114,43,23,23,24,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,icp,114,36,26,27,24,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,ifng,114,36,28,23,26,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,mTOR_Signaling,114,25,34,27,27,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,mhc,114,48,24,15,26,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ZHZ,tgfb,114,22,34,30,27,0,1,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
