grid_size_px,cell_x,cell_y,pathway,n_patches,bias,mae,raw_r2
1024,16,8,Fibrosis,20,349.78958846089245,995.2532863162089,0.030316434175913898
1024,16,8,MYC_Targets,20,-423.73498844406214,653.3553235073271,-0.6351582691342335
1024,16,8,E2F_Targets,20,-858.8821116631156,987.2074064011215,-1.3555195251235266
1024,16,8,G2M_Checkpoint,20,-1008.2647022283385,1524.5772326723377,-0.2635336307421319
1024,16,8,Mitotic_Spindle,20,-527.1714604280652,1201.7525458517669,0.05941242272801528
1024,16,8,Unfolded_Protein_Response,20,-488.8297337514806,621.6856997560698,-2.3660808535779823
1024,16,8,mTOR_Signaling,20,-376.5331947075717,693.0357373372133,-0.38928509919630705
1024,16,8,Interferon_Alpha,20,-2250.9092978077624,2250.9092978077624,-19.13398750808702
1024,16,8,Angiogenesis,20,-164.7754539559367,1292.3895971008883,0.41101524366812614
1024,16,8,Apoptosis,20,-189.44981033975264,634.993718201624,0.0722014276770111
1024,16,8,TNF_Signaling,20,-881.371808126497,1022.5058473687337,-1.1616641805144634
1024,16,8,ECM_Organization,20,939.5702319506332,1283.3405595832487,0.20474116990419355
1024,16,9,tls,24,446.4324458011715,827.8464944858657,-0.5222303825688899
1024,16,9,tgfb,24,-422.027841113194,790.5635465556387,-0.0994594025155664
1024,16,9,emt,24,31.351473967405468,542.0536172377055,0.31324954425816776
1024,16,9,hypoxia,24,-1177.3041740779129,1649.215700964997,-0.7496331985299016
1024,16,9,mhc,24,121.33548635606644,278.0070562156739,-2606.1702607987154
1024,16,9,icp,24,-1126.1857247854844,1739.53285436686,-0.2436612750077598
1024,16,9,ifng,24,-1149.9943356678868,1514.7838900880652,-0.7046179216792319
1024,16,9,toxic,24,-626.2419016745096,1808.302362832778,-0.33346059345658285
1024,16,9,Glycolysis,24,-1415.5123066960994,1415.5123066960994,-6.871187584598526
1024,16,9,Inflammatory_Response,24,505.6555374108184,1043.2178603538748,-0.23766294455553072
1024,16,9,IL6_JAK_STAT3,24,-1221.4066615635154,1221.4066615635154,-9.198714290174479
1024,16,9,P53_Pathway,24,-1250.115928170484,1308.5853521446747,-3.3420480657715324
1024,16,9,DNA_Damage_Response,24,-1017.2681053247358,1209.4696724928378,-1.8207017993466135
1024,16,9,Complement,24,-2493.3301716669293,2493.3301716669293,-6.742228108439836
1024,16,9,Coagulation,24,167.66381278638738,515.6371911970392,-0.24322873188694438
1024,16,9,Oxidative_Phosphorylation,24,-186.9651326363015,445.9199896085242,0.16028205867535839
1024,16,9,Reactive_Oxygen_Species,24,-931.2595713738878,931.2595713738878,-4.179601703833285
1024,16,9,Wound_Healing,24,-291.15292594407083,746.3025851716211,0.0553854006593113
1024,16,9,Fibrosis,24,-312.3174758631662,1130.6321366394775,0.32388203544985217
1024,16,9,MYC_Targets,24,-816.6938283117674,947.262108081204,-3.5394743477945694
1024,16,9,E2F_Targets,24,-1114.9434729033248,1128.1981202360803,-1.4940662335446184
1024,16,9,G2M_Checkpoint,24,-1193.6537143543658,1361.0525908394209,-0.44233403067715593
1024,16,9,Mitotic_Spindle,24,-911.8347819540664,1304.9451493071656,-0.3784011932219604
1024,16,9,Unfolded_Protein_Response,24,-823.8193847014353,899.2223561437835,-2.839088278670892
1024,16,9,mTOR_Signaling,24,-284.2434825554491,852.8090686011583,0.09199481192693404
1024,16,9,Interferon_Alpha,24,-2517.305811298503,2517.305811298503,-13.158831836264804
1024,16,9,Angiogenesis,24,716.200378021896,1075.4183621340014,0.15922086785016065
1024,16,9,Apoptosis,24,-98.53472103310811,756.0834366373061,-0.4048886402902343
1024,16,9,TNF_Signaling,24,-1308.4214848568413,1399.2568072727288,-1.6477062775828348
1024,16,9,ECM_Organization,24,91.59075872648714,1013.7847734878005,0.3425565587530298
1024,16,10,tls,20,336.0440093811132,933.7490226190228,-0.29622144655961824
1024,16,10,tgfb,20,-716.1407581632322,857.9596238174354,-0.9905865515759376
1024,16,10,emt,20,-7.655892119237433,463.3366311205933,0.3605397065025827
1024,16,10,hypoxia,20,310.7654599469793,995.6025457014706,-0.3263747966497579
1024,16,10,mhc,20,-41.59757026651205,227.5927977220079,-2180.217641575019
1024,16,10,icp,20,47.641195463458395,808.1801527663303,0.32124568446682544
1024,16,10,ifng,20,153.3684320221862,1200.3613084306337,-0.053042421275308005
1024,16,10,toxic,20,-300.09215283963897,1163.8776290153496,0.35899100874570966
1024,16,10,Glycolysis,20,-1183.8025263924987,1183.8025263924987,-8.158086177889109
1024,16,10,Inflammatory_Response,20,-85.0713639861458,588.0928285845763,0.3517922585981158
1024,16,10,IL6_JAK_STAT3,20,-684.0254535780941,748.5638639983748,-1.7209785048746205
1024,16,10,P53_Pathway,20,-840.9777159477296,847.3244705600837,-2.6543582970536646
1024,16,10,DNA_Damage_Response,20,-928.2298560118883,1184.9168113468672,-0.7871031762542215
1024,16,10,Complement,20,-1949.453405267957,1996.4722478811673,-9.498824935240057
1024,16,10,Coagulation,20,161.24774018969518,372.75553558810304,-0.13748264377336428
1024,16,10,Oxidative_Phosphorylation,20,-138.6761273974436,405.662874052309,-0.20739748005823078
1024,16,10,Reactive_Oxygen_Species,20,-612.1852015947077,725.2470296466809,-1.9140768505353307
1024,16,10,Wound_Healing,20,-104.1909069914947,611.9239769154152,-0.03262585836117515
1024,16,10,Fibrosis,20,-580.5167395112736,845.9875690543471,0.13984416111392683
1024,16,10,MYC_Targets,20,-746.0201439437797,876.5669076496931,-3.560306140469497
1024,16,10,E2F_Targets,20,-1359.0047400077983,1438.348226846676,-5.161920026877106
1024,16,10,G2M_Checkpoint,20,-1919.2981802919337,1919.2981802919337,-5.151920654563176
1024,16,10,Mitotic_Spindle,20,-1545.3829352652297,1545.3829352652297,-4.182226076401899
1024,16,10,Unfolded_Protein_Response,20,-850.1767630107681,915.0878267052512,-3.0431080413174163
1024,16,10,mTOR_Signaling,20,-433.45580357884666,673.5450374849773,-0.5571038158283264
1024,16,10,Interferon_Alpha,20,-1507.7565429438862,1507.7565429438862,-7.025859078968175
1024,16,10,Angiogenesis,20,1343.072141398218,1427.9557380582328,-3.293220445719056
1024,16,10,Apoptosis,20,-603.5554367368725,812.0868006165515,-1.018364224020242
1024,16,10,TNF_Signaling,20,-1671.730122683281,1671.730122683281,-9.891689754822476
1024,16,10,ECM_Organization,20,-457.29532186762935,880.2189664253323,0.199778984105778
1024,16,11,tls,10,-88.7505243523915,1133.630758340281,0.07214352489329334
1024,16,11,tgfb,10,-745.5439511298309,745.5439511298309,-4.80732669457072
1024,16,11,emt,10,-30.737260763269568,528.6407683450973,-0.018011023921726377
1024,16,11,hypoxia,10,-105.85972566349315,777.1749111654708,-6.286707256167226
1024,16,11,mhc,10,-188.20774216440458,321.52818197128636,-2015.489750087001
1024,16,11,icp,10,-403.70424235718957,1446.9135908236642,-0.0853146691676312
1024,16,11,ifng,10,485.11972897980814,1207.6700760466256,-1.4308358512039456
1024,16,11,toxic,10,-202.46889741808036,1001.528635873244,-0.48688554893672675
1024,16,11,Glycolysis,10,-1172.4753572912375,1172.4753572912375,-9.058860598305696
1024,16,11,Inflammatory_Response,10,-718.7811401132936,802.8168096950878,-0.15523147735884457
1024,16,11,IL6_JAK_STAT3,10,-931.2054609353221,931.2054609353221,-4.442205531906238
1024,16,11,P53_Pathway,10,-797.6696067779015,801.8541248361462,-3.8190404755608123
1024,16,11,DNA_Damage_Response,10,-1407.2667246894423,1407.2667246894423,-1.254171343076687
1024,16,11,Complement,10,-1192.671538903796,1301.5162958263204,-1.1976419611870743
1024,16,11,Coagulation,10,-5.626177510993978,569.1040106330255,-0.16263020659945737
1024,16,11,Oxidative_Phosphorylation,10,-212.7550039414276,416.4036310353102,0.33889124483063726
1024,16,11,Reactive_Oxygen_Species,10,-539.2892386209753,669.6348197811573,-1.8007955559358817
1024,16,11,Wound_Healing,10,-869.12066927337,1022.2387250577218,-0.953041426175768
1024,16,11,Fibrosis,10,-1358.5206749980825,1358.5206749980825,-0.8665483000858658
1024,16,11,MYC_Targets,10,-978.744807600692,1022.5374077490724,-24.18024730923611
1024,16,11,E2F_Targets,10,-1247.8010605985655,1247.8010605985655,-4.049002956686351
1024,16,11,G2M_Checkpoint,10,-1894.5519054554147,1964.6697312720462,-1.6474496503350204
1024,16,11,Mitotic_Spindle,10,-1442.935060630547,1516.4020540799488,-1.2858312576856865
1024,16,11,Unfolded_Protein_Response,10,-1198.3418090957807,1198.3418090957807,-4.294409700575785
1024,16,11,mTOR_Signaling,10,-297.8044500053346,708.6092297740057,-1.1447226439958076
1024,16,11,Interferon_Alpha,10,-1013.4964865831174,1205.2020848960806,-1.4341835509647516
1024,16,11,Angiogenesis,10,722.4245420320347,745.8466964437787,-2.0333988691320375
1024,16,11,Apoptosis,10,-516.5695463916566,698.3048237573053,0.06680387977611135
1024,16,11,TNF_Signaling,10,-1417.3528161725299,1417.3528161725299,-1.313959454535702
1024,16,11,ECM_Organization,10,-1352.9292853810825,1454.2061783806923,-1.1786478248173888
1024,17,3,tls,1,-1086.1831268647065,1086.1831268647065,
1024,17,3,tgfb,1,-1484.229858033439,1484.229858033439,
1024,17,3,emt,1,-428.5066625575214,428.5066625575214,
1024,17,3,hypoxia,1,73.77146403489496,73.77146403489496,
1024,17,3,mhc,1,-301.7057619832194,301.7057619832194,
1024,17,3,icp,1,-1009.6892336100127,1009.6892336100127,
1024,17,3,ifng,1,-734.2133083561972,734.2133083561972,
1024,17,3,toxic,1,-239.33299586394924,239.33299586394924,
1024,17,3,Glycolysis,1,-1382.9782448721598,1382.9782448721598,
1024,17,3,Inflammatory_Response,1,-543.5086723210474,543.5086723210474,
1024,17,3,IL6_JAK_STAT3,1,-1296.498228684879,1296.498228684879,
1024,17,3,P53_Pathway,1,-735.3113583539728,735.3113583539728,
1024,17,3,DNA_Damage_Response,1,-365.37537109459026,365.37537109459026,
1024,17,3,Complement,1,-2779.4082213577763,2779.4082213577763,
1024,17,3,Coagulation,1,-1009.3085975772435,1009.3085975772435,
1024,17,3,Oxidative_Phosphorylation,1,-279.7409452663187,279.7409452663187,
1024,17,3,Reactive_Oxygen_Species,1,-671.1968796777014,671.1968796777014,
1024,17,3,Wound_Healing,1,-951.4114358318157,951.4114358318157,
1024,17,3,Fibrosis,1,184.69671626563286,184.69671626563286,
1024,17,3,MYC_Targets,1,-776.6589901147709,776.6589901147709,
1024,17,3,E2F_Targets,1,-466.22927119287806,466.22927119287806,
1024,17,3,G2M_Checkpoint,1,1601.3364771394495,1601.3364771394495,
1024,17,3,Mitotic_Spindle,1,2574.6292711467045,2574.6292711467045,
1024,17,3,Unfolded_Protein_Response,1,-1238.3135788755444,1238.3135788755444,
1024,17,3,mTOR_Signaling,1,105.7930530388553,105.7930530388553,
1024,17,3,Interferon_Alpha,1,-1062.2658583061916,1062.2658583061916,
1024,17,3,Angiogenesis,1,-295.385659852245,295.385659852245,
1024,17,3,Apoptosis,1,-42.9066390218718,42.9066390218718,
1024,17,3,TNF_Signaling,1,-372.24284291549566,372.24284291549566,
1024,17,3,ECM_Organization,1,-370.97418874878304,370.97418874878304,
1024,17,4,tls,19,-1983.167623118794,2219.5429326732324,-0.19257301326067156
1024,17,4,tgfb,19,289.6344513987819,1154.9085178492055,0.2897229239022401
1024,17,4,emt,19,211.1133828819046,921.604414793663,-0.012135597853172753
1024,17,4,hypoxia,19,-168.04857048974145,1643.158523223497,0.08193179433231146
1024,17,4,mhc,19,328.44738877526385,1088.2968290645895,0.11394170432510187
1024,17,4,icp,19,-55.595342748730125,1153.4957862065246,0.48136396399061077
1024,17,4,ifng,19,222.48067426922682,2091.237356040476,-0.4110113740506993
1024,17,4,toxic,19,-1114.8619299038082,1628.023350049742,0.16567686494387113
1024,17,4,Glycolysis,19,-813.6559555027783,925.0657505001635,-0.20296463252651664
1024,17,4,Inflammatory_Response,19,450.6747149792107,1219.7866552038863,-1.2624913892773715
1024,17,4,IL6_JAK_STAT3,19,-66.39171119297366,826.0031369792702,0.3441846312514598
1024,17,4,P53_Pathway,19,299.02909846375337,1314.9961817909677,0.3527038586284641
1024,17,4,DNA_Damage_Response,19,259.34097762233716,863.7497605177495,-0.03446159897462331
1024,17,4,Complement,19,269.60860852306394,1151.800493427662,-0.10617364565127341
1024,17,4,Coagulation,19,-638.0972522620667,963.3667826254994,-0.5258807991085763
1024,17,4,Oxidative_Phosphorylation,19,1272.62257239737,1432.5346667392855,0.17406192060914527
1024,17,4,Reactive_Oxygen_Species,19,836.0119360330209,952.2465197860155,-1.0440525826957185
1024,17,4,Wound_Healing,19,-356.63933402615476,933.3610767697207,-0.9073281840223679
1024,17,4,Fibrosis,19,129.3828338178477,979.7022585676084,0.06354864620940304
1024,17,4,MYC_Targets,19,-982.5676088568773,1639.8003232251667,-0.15049356647398326
1024,17,4,E2F_Targets,19,371.41228869457245,1065.2988011691386,0.4802068747979339
1024,17,4,G2M_Checkpoint,19,381.5354370946437,1275.6711962097033,0.30800152613041964
1024,17,4,Mitotic_Spindle,19,622.1206884074078,1102.3709878397515,0.23347852361496757
1024,17,4,Unfolded_Protein_Response,19,226.9287568117358,1111.7291600635576,0.18774467559390484
1024,17,4,mTOR_Signaling,19,283.9497444731492,1101.9155317137506,-0.05530076790974303
1024,17,4,Interferon_Alpha,19,-495.1510529896276,1029.0110503107653,-0.2262493179304823
1024,17,4,Angiogenesis,19,-363.67648438854104,1516.379879167101,0.19528513915407686
1024,17,4,Apoptosis,19,728.499342286109,1255.1564026038159,0.08878061530985248
1024,17,4,TNF_Signaling,19,1108.7829081878895,1274.0508343105132,-0.8578147584820117
1024,17,4,ECM_Organization,19,395.89186833000576,903.1369839591492,-0.20574765507744286
1024,17,5,tls,16,-2375.9452719404244,3425.323017840242,-0.020347516163009116
1024,17,5,tgfb,16,-335.2982722461418,916.8876395747342,0.07395739836227821
1024,17,5,emt,16,436.0049355342154,716.9008889074835,0.14270002107432112
1024,17,5,hypoxia,16,-731.8517954168494,1860.19019823091,-0.017967373853320145
1024,17,5,mhc,16,-138.14328678377314,365.0322175151936,-2128.9001865269283
1024,17,5,icp,16,-172.30868465078396,2067.0479604943102,0.06681464971671291
1024,17,5,ifng,16,-2135.245086816327,3073.986882162844,-1.0935363789090862
1024,17,5,toxic,16,-1003.4141009142761,1964.4269611224722,0.14162702936905514
1024,17,5,Glycolysis,16,-865.8497585902695,981.8214593698267,-0.5536802948177528
1024,17,5,Inflammatory_Response,16,1362.2919657936907,1729.2412583808477,-2.1605351123130667
1024,17,5,IL6_JAK_STAT3,16,-938.2551220598345,1282.3439911277005,-0.7980760515650751
1024,17,5,P53_Pathway,16,-769.3506138363822,1252.6510279891295,-0.9329742712632072
1024,17,5,DNA_Damage_Response,16,111.06645553286772,943.0726697155146,0.30691813761297737
1024,17,5,Complement,16,-476.1671716110486,832.457786676892,-0.17526513834170965
1024,17,5,Coagulation,16,-136.52051881178943,584.731032768502,0.009039911589510674
1024,17,5,Oxidative_Phosphorylation,16,-164.7771270188008,744.9842264035196,0.645375862077524
1024,17,5,Reactive_Oxygen_Species,16,256.1659675662198,904.0709785096522,-0.20400241004448283
1024,17,5,Wound_Healing,16,-287.6765262457116,757.0726501419081,-0.629531170539597
1024,17,5,Fibrosis,16,-199.88825819578227,713.7150439336708,-0.06695051034252542
1024,17,5,MYC_Targets,16,-1521.3553554069852,1672.4677161869545,-1.8977751707836044
1024,17,5,E2F_Targets,16,-483.1561561938632,1016.2648834577735,0.353495928231067
1024,17,5,G2M_Checkpoint,16,-995.9144038230771,1589.3721750987545,0.2098935976791967
1024,17,5,Mitotic_Spindle,16,-816.1564789203231,1334.4776542794846,0.04136546701739907
1024,17,5,Unfolded_Protein_Response,16,-717.9025003485932,1130.786147058715,-0.44032778628529345
1024,17,5,mTOR_Signaling,16,-359.87268367542504,766.052370001171,0.2588758252801955
1024,17,5,Interferon_Alpha,16,-1371.8697864359322,1490.306725119964,-3.555538423464319
1024,17,5,Angiogenesis,16,-221.78039429826492,1047.408803877901,0.4682604505817991
1024,17,5,Apoptosis,16,-1097.5714930803451,1265.3704864376177,-0.5249643351409476
1024,17,5,TNF_Signaling,16,450.3289062833878,1042.7213335551778,-0.08725994526456415
1024,17,5,ECM_Organization,16,58.16531183675744,916.4092239264676,-1.0697545628742868
1024,17,6,tls,20,-12.759444149866544,1038.011522201204,0.19597841680065564
1024,17,6,tgfb,20,-368.55142972281794,796.720364727726,-0.42904292842887926
1024,17,6,emt,20,422.77269946289834,584.6873540371298,0.5669019207628572
1024,17,6,hypoxia,20,-442.80423491126913,954.8037840388264,-0.3521262631197204
1024,17,6,mhc,20,420.16114686974663,420.16114686974663,-3875.422562334147
1024,17,6,icp,20,-1790.7271241572948,2047.6645861833226,-1.0565107231389281
1024,17,6,ifng,20,-3039.1177414809436,3129.565038236949,-2.375478453462342
1024,17,6,toxic,20,-448.3536266128079,1886.583238964813,0.0695824917055815
1024,17,6,Glycolysis,20,-1321.5043747646882,1321.5043747646882,-7.347460156888317
1024,17,6,Inflammatory_Response,20,170.35878223206873,780.348647435955,0.44722591704538794
1024,17,6,IL6_JAK_STAT3,20,-981.8166319000065,981.8166319000065,-6.242389029698258
1024,17,6,P53_Pathway,20,-1048.6073946321183,1048.6073946321183,-2.220076731868778
1024,17,6,DNA_Damage_Response,20,-593.1785043655418,890.4657304842545,-0.7230902214855273
1024,17,6,Complement,20,-2411.9907057116734,2411.9907057116734,-13.860765770831566
1024,17,6,Coagulation,20,-436.7380309238162,583.069695752525,-1.6823540585677406
1024,17,6,Oxidative_Phosphorylation,20,30.45270845075811,385.99715277811066,0.3118999855998038
1024,17,6,Reactive_Oxygen_Species,20,-602.5274115609274,605.276777782113,-3.0748451716479384
1024,17,6,Wound_Healing,20,-531.6961479818987,589.6107855117258,0.3659543326506006
1024,17,6,Fibrosis,20,-573.040427483833,711.1668647365804,0.6523426403226076
1024,17,6,MYC_Targets,20,-618.9872494691933,748.7465177072847,-1.862463522403318
1024,17,6,E2F_Targets,20,-748.2412727662763,864.2600914668674,-2.5091644451580097
1024,17,6,G2M_Checkpoint,20,-1933.6890866305864,1933.6890866305864,-5.489814649599363
1024,17,6,Mitotic_Spindle,20,-1395.495161152981,1420.9715064341278,-2.1188023623591783
1024,17,6,Unfolded_Protein_Response,20,-498.872555632287,609.9007418843148,-0.2934863552672291
1024,17,6,mTOR_Signaling,20,-596.7319742661841,749.3568792760049,-0.9338080935129398
1024,17,6,Interferon_Alpha,20,-1777.4147258437129,1777.4147258437129,-9.066496615443246
1024,17,6,Angiogenesis,20,443.8108909328197,1238.1519291930506,0.432863947263859
1024,17,6,Apoptosis,20,173.08468400808678,643.9122170305071,-0.1672751583408263
1024,17,6,TNF_Signaling,20,-646.1628293347493,874.0625542515261,-0.3002539196133649
1024,17,6,ECM_Organization,20,-277.7118638975161,525.0586804761309,0.8245280937462702
1024,17,7,tls,20,753.1564276670192,780.7790789387135,-2.9425756202384012
1024,17,7,tgfb,20,-245.90383220369785,616.0602780322621,-0.33933038427129825
1024,17,7,emt,20,748.5487885139116,840.3602065758312,-0.4244432423254396
1024,17,7,hypoxia,20,635.4071384819581,1177.5436778763437,-0.7480106807696618
1024,17,7,mhc,20,401.3195183819722,412.22712382722585,-13052.221025750507
1024,17,7,icp,20,-2151.305148794392,2208.067494666489,-2.7209791391276448
1024,17,7,ifng,20,-2109.0066955762677,2231.894399466123,-3.7137500565894124
1024,17,7,toxic,20,-566.2638032744445,1611.1416606056123,-0.07392562044680107
